,track_id,artists,track_name,top_hit,track_genre,emotion
28388,4lAbzIkrGNSU9kWgy4hMXB,Weekend Nachos,Old Friends Don't Mean Shit,False,grindcore,annoyance
28389,28wfOKw4rYg6vhAR8Yyry8,Disfear,Powerload,False,grindcore,desire
28390,0afs1qOMOzp14QQffEfNqf,Cloud Rat,Losing Weight,False,grindcore,sadness
28391,2UaHvadRqKrUTabLgRdKSQ,Magrudergrind,Martyrs Of The Shoah,False,grindcore,sadness
28392,2mZXtIDKh1lwSHzN1kklhR,Magrudergrind,Rise And Fall Of Empires Past,False,grindcore,disappointment
28393,2vjoV2tKJMfhLCPjPa9dWt,Cattle Decapitation,Bring Back the Plague,False,grindcore,approval
28394,2RIFAkLK6fA6DtWA9GceWI,Archagathus,Perennial Loser,False,grindcore,disappointment
28395,1J7Ua7elLRWFeaqp7OdH8i,Agathocles,Dethrone the Tyrant,False,grindcore,anger
28396,4HEl3pumr0Dstp6BnWVL90,Archagathus,Fuck the System,False,grindcore,anger
28397,3vJ5DJZbG8bBE79VvMZHI9,Disfear,Testament,False,grindcore,curiosity
28398,1EDdItcFIQuGjMlhrqYTDt,Impetigo,Cannibal Lust,False,grindcore,love
28399,0t2zpLXYfYXdyLtxswpQsm,Discordance Axis,Loveless,False,grindcore,sadness
28400,28kizMSvL3DcCGINWSOUjq,Cattle Decapitation,Forced Gender Reassignment,False,grindcore,amusement
28401,3eBGIIYq30bkPgUn0Kr7c3,Disfear,Phantom,False,grindcore,sadness
28402,2Anv12bIR2w1LxoMj98AnI,Discordance Axis,Radiant Arkham,False,grindcore,sadness
28403,23eCV7nhzFYsm5Ws2E3EVv,His Hero Is Gone,Becoming Soil,False,grindcore,curiosity
28404,2KOmOGfJQQj9fAXVnkq1XX,Milking the Goatmachine,Surf Goataragua - Sacred Reich Cover,False,grindcore,curiosity
28405,5Zi7EvWqwpEeliECLTyQkg,Full Of Hell,Gordian Knot,False,grindcore,anger
28406,46pjKLnVuWEber6rR4ZLG6,The Red Chord,Lay The Tarp,False,grindcore,annoyance
28407,4bsIPLFncVobiojWFcdGXk,The Red Chord,Black Santa,False,grindcore,annoyance
28409,0cMzErxChfI5jTa8wgSkDo,Soilent Green,So Hatred,False,grindcore,annoyance
28410,1Pp4j17K48YSg5KWL3XbPl,Weekend Nachos,Shot in the Head,False,grindcore,anger
28412,1PjTVOnjvAzECCTDfpUK3b,Pig Destroyer,Deathtripper,False,grindcore,admiration
28413,5aMKAHEs6VX4MqbsyfWhJq,Autopsy,Embalmed,False,grindcore,annoyance
28414,5VjOBG0AzZmh24EOLS3GhT,Pig Destroyer,Phantom Limb,False,grindcore,amusement
28415,5bnAezPxDDlCc55HjiwFWr,Agoraphobic Nosebleed,Kill Theme for American Apeshit,False,grindcore,anger
28416,2rH7V3ZpdQ1DCruNSDgcwS,Weekend Nachos,You're Not Punk,False,grindcore,anger
28417,45eBqef0y2qzuBJbRVrlsv,Anal Cunt,Radio Hit,False,grindcore,anger
28418,6pJGM3ydi8KrVkLvR0ktD5,Full Of Hell,Endless Drone,False,grindcore,anger
28419,2Lq8E3c2MPApoVUAyxuHAF,Carcass,Excoriating Abdominal Emanation,False,grindcore,anger
28420,624JyqLawVg72WgoffHLy0,Repulsion,Bodily Dismemberment,False,grindcore,amusement
28421,5JvVChAko7GrMH290fetnq,Enemy Soil,Sentencing,False,grindcore,disgust
28422,4lKkmDvyYY4yGqKivZe0K0,Trap Them,Prodigala,False,grindcore,annoyance
28424,48iZyQ2oxtxCDVHJ2LhplQ,Iron Lung,Absurdity,False,grindcore,annoyance
28425,0dC08ZeQeTTS5LUtS6D7Tr,Discordance Axis,Drowned,False,grindcore,curiosity
28426,32rn6ZRXIp3X6DX6GdAdcC,Man Is The Bastard,No Concern for the Inhuman,False,grindcore,anger
28427,3BzC8IIbn3WRDDjHHxjM1X,Discordance Axis,Use Of Weapons,False,grindcore,annoyance
28428,4JkmGj1wWn6TjZqXGwRkaZ,Impetigo,Who's Fucking Who,False,grindcore,anger
28429,3vXhtMxhiqqd6GzgCUyJUX,Discordance Axis,Compiling Autumn,False,grindcore,sadness
28430,63NufhQ4F55bGZhT3l4Q6G,Dropdead,Empire of Bone,False,grindcore,annoyance
28431,78OZoSQ67xRZjNqgQEiFxW,Milking the Goatmachine,Wake Me Up,False,grindcore,desire
28433,4LqwX8IjTon8Nf2iwaMVtv,Weekend Nachos,S.C.A.B.,False,grindcore,anger
28434,4DYWaDL8pMDuzYo5augeGo,The Tony Danza Tapdance Extravaganza,Sammy Jankis,False,grindcore,sadness
28435,2txQDhNywyVw3BdUowS9jL,disrupt,Reality Distortion,False,grindcore,annoyance
28436,4HbdO1i5mWYCbhlgru8lt9,Impetigo,Wizard of Gore,False,grindcore,curiosity
28437,3gfJdrBqXWNzgr5tnqkqWn,disrupt,Smash Divisions,False,grindcore,anger
28438,3mCNyY20nGPN3rM6Dyn9qn,Autopsy,Stillborn,False,grindcore,sadness
28439,7EIa00uDUWSwXTHUFhfMWx,Exhumed,Defenders of the Grave,False,grindcore,caring
28440,3UI5wBgRpZ0hI7Ce8Qo1tx,Full Of Hell,Coven of the Larynx,False,grindcore,annoyance
28441,30X1MZGXHUXxLrGBPtL1kC,Autopsy,Dark Crusade,False,grindcore,disgust
28442,2K2W9xSYj7QjGMsnyKdMjq,Soilent Green,Looking Through Nails,False,grindcore,sadness
28443,3f45Dcc8cMgjvuJlUtI42j,Extreme Noise Terror,We The Helpless,False,grindcore,anger
28444,6cBae805PheRxGwNVyAurO,Mortician,Wolfen,False,grindcore,fear
28445,1nAoLuGshX8UZyqKWXUCYG,Anaal Nathrakh,A Metaphor For The Dead,False,grindcore,approval
28446,1WBs2MWGUFoxoshHtUeBrT,Carcass,Empathological Necroticism,False,grindcore,disgust
28447,5KSNy2mfWAKxKhwp6WdmvG,Mortician,Dark Sanity,False,grindcore,fear
28448,68iJMEPiD2tevbwUhwfRZL,Mortician,House By the Cemetery / Outro,False,grindcore,disgust
28449,2L4hnHW64BwupvbJHPAFGW,Carcass,Unfit for Human Consumption,False,grindcore,approval
28450,0EVJ6qLuqXM9ZDyBqTtYqv,Trap Them,Revival Spines,False,grindcore,disapproval
28451,1iZsb5ZoUZtUudNRskM41g,Burnt By The Sun,Forlani,False,grindcore,disappointment
28452,46y7Z4FT959dUDj30tf2N2,Implore,Parallax,False,grindcore,disappointment
28453,2lD57M0GugEFIP6kKEA5GT,Disfear,The Cage,False,grindcore,fear
28454,7iHpKByljSDtrWEirFfBQ5,Impetigo,Mortado,False,grindcore,fear
28456,0nrxTAczlTJTx41oFal44O,Archagathus,Soap a Dope,False,grindcore,annoyance
28458,4kMcJKZdaJRMgIlgb4cK9O,disrupt,Squandered,False,grindcore,annoyance
28459,1ye6Yebp4qcdtDLSpTGbzV,Discordance Axis,A Leaden Stride to Nowhere,False,grindcore,approval
28462,28cd5xQEYAOmppNHcE5ne4,Archagathus;Sébastien Dionne,Sexy Grinder,False,grindcore,annoyance
28463,5oIHVkR1P4y277ftTPLpWj,Napalm Death,Suffer The Children,False,grindcore,approval
28464,1MegNzKuXQuk0NeWWB1zfl,Impetigo,Bitch Death Teenage Mucus Monster from Hell,False,grindcore,anger
28465,27w8T3kDTwVjEw4vQ7rPUu,Weekend Nachos,Dust,False,grindcore,sadness
28466,5T3fDHn2b2cPFTp9nmXC0l,Weekend Nachos,Frostbitten,False,grindcore,sadness
28467,1ejaDk5t5kP9mvPNezFng7,Graf Orlock,The Dream Left Behind,False,grindcore,annoyance
28468,3QIKlxgJe4exDyey5Ibjo7,Napalm Death,Next on the List,False,grindcore,annoyance
28469,5qZwoi4t4rrkJTduB72iNg,The Tony Danza Tapdance Extravaganza,Cliff Burton Suprise,False,grindcore,sadness
28470,3K7B9HcNI6GoDZlkaAuYCP,Magrudergrind,Hara-Kiri,False,grindcore,disappointment
28471,1YsVCsLCb4iahvBgwpLil3,Napalm Death,Evolved As One,False,grindcore,disappointment
28472,2FRgiq6UtbPRuESw0Pjxuz,Napalm Death,Primed Time,False,grindcore,curiosity
28473,526hsQ4kGeEKjQPshTGnCi,Terrorizer,Strategic Warheads,False,grindcore,fear
28474,5PWC0SulWeIkOiVdJqE7a7,Napalm Death,The World Keeps Turning,False,grindcore,disappointment
28475,3Q4nzc8yrmdovm7wxDELpV,Autopsy,Destined to Fester,False,grindcore,disgust
28476,0iXeMjJiEFa45KOM1GGXx4,Carcass,Swarming Vulgar Mass of Infected Virulency,False,grindcore,disgust
28477,4slM9rHhOrzrHcMCWIXvzp,Mortician,Tormented,False,grindcore,fear
28478,36dwWerpIDf8qS5wlcVf3v,Mortician,Obliteration,False,grindcore,sadness
28479,6z8NEwW1BA5zzCQpwqKyjt,Soilent Green,Her Unsober Ways,False,grindcore,annoyance
28480,3cjwGE0pmQzDxmBhsRojPn,Full Of Hell,Blue Litmus,False,grindcore,curiosity
28481,4I9EUtONA6NrmHLIavACp8,Soilent Green,Sewn Mouth Secrets,False,grindcore,annoyance
28482,0f3eewTPq5192rTO3nFBMI,Mortician,Driller Killer,False,grindcore,amusement
28483,07ButDhCK8ONXNk7ILvU5k,Hatred Surge,Monster,False,grindcore,anger
28484,67LQps9kN4ylusAbzCKaAD,Enemy Soil,Group Think,False,grindcore,annoyance
28485,5lamTc8XYjDFM0bC6Ir8h1,Nasum,The Final Sleep,False,grindcore,joy
28486,4NfgEMURQgmlzXdWq0IPJS,Despise You,Seven Funerals,False,grindcore,curiosity
28487,1vXXUINzv2n92YCpL96lKV,Make Them Die Slowly,Of Jackal and Demon Born,False,grindcore,sadness
28488,28Gbni4mPffOAxJIpR4n7Y,Desalmado,Privilege Walls,False,grindcore,approval
28489,7f5XJ7FOMGzYkQOXpylw0l,Soilent Green,Mental Acupuncture,False,grindcore,approval
28490,03nTfF7fRu1FJgk2bDrsax,Disfear,The Furnace,False,grindcore,disappointment
28491,4x87IS1psb0HiBtVzANZxD,Agoraphobic Nosebleed,Spreading the Dis-ease,False,grindcore,anger
28492,6FyY2QoPLPmIyL2GxI55Gm,disrupt,No One Seems to Give a Fuck,False,grindcore,annoyance
28493,37y1gQGTW8u8BgiKoSwxLd,disrupt,Human Garbage,False,grindcore,annoyance
28494,4iBsDuZKwpqQFsLqL3lj31,Weekend Nachos,A Few Blocks South,False,grindcore,disappointment
28496,1NkPFEP9QRdKGJAC3VwQ2g,Mortician,Rats,False,grindcore,annoyance
28497,66SHJMNcr0fF59sx5YY1Vf,Weekend Nachos,Satan Sucker,False,grindcore,annoyance
28498,1itG2L5fjV1Ei958Cd6UjL,Anaal Nathrakh,On Being a Slave,False,grindcore,love
28499,7xnF1QUc2VaPkaGJbzqR7I,Pig Destroyer,House of Snakes,False,grindcore,disappointment
28500,0Xn7kDUlKkXvmjsBNn5T8c,Magrudergrind,Stale Affairs,False,grindcore,annoyance
28501,4ZU3AweOcPab9QFEp3M2ih,Full Of Hell,Humming Miter,False,grindcore,anger
28502,4MV4yg3fOwN1dwSH8WmT9P,Napalm Death,Dementia Access,False,grindcore,optimism
28503,4sYbLpZNO7pHwyzTdNtcaT,Terrorizer,Enslaved by Propaganda,False,grindcore,curiosity
28504,0RJfq7jud8JxNHKFzGB86T,Carcass,Livestock Marketplace,False,grindcore,joy
28505,7rdk62TDoB1NbWlLW8kEOf,Napalm Death,Glimpse Into Genocide,False,grindcore,sadness
28506,5svz7xwocXlleanUh7AmzF,Terrorizer,Condemned System,False,grindcore,curiosity
28507,3ym3NPqfGB0nJFz8iX9cqq,Mortician,Lord of the Dead (Mortician Part 2),False,grindcore,fear
28508,3dpcjIhY7EbEjN3th8HMmP,Full Of Hell,Black Iron,False,grindcore,sadness
28509,5brs9JsOe5Dx0joPjr8zjN,Full Of Hell,The Bed Is Burning,False,grindcore,annoyance
28510,0sIOkUdE5M5lfCm7HJJ2Pm,Cattle Decapitation,Cloacula: The Anthropophagic Copromantik,False,grindcore,sadness
28511,5Nodfi0wQT9QANl0KlAo7B,Carcass,Black Star,False,grindcore,admiration
28512,5WBn5fDSVP8eMrxXQRMVWL,Dead Infection,The End of Love,False,grindcore,sadness
28513,7wtg15QQ16mn4Hn1c1A8Wj,Nasum,Doombringer,False,grindcore,disappointment
28514,5MLG0WKPxfQ69LpSGHItWY,Nasum,Bullshit,False,grindcore,annoyance
28515,4duaZR7tQhxDhnAhFNydS1,Impetigo,Red Wigglers,False,grindcore,fear
28517,6hWqKr6gYPJkWy4lcIEIBa,Full Of Hell,Throbbing Lung Fiber,False,grindcore,admiration
28518,7z0oLWaOMoId5tAjr0d8Z4,General Surgery,Sever Catatonia in Pathology,False,grindcore,love
28519,4jflEgqWEBe8oHhMrkCcGi,Impetigo,Bloody Pit of Horror,False,grindcore,anger
28520,3zfivYHvzm8pO4bf6L3J50,Gorerotted,Masticated By The Spasticated,False,grindcore,approval
28521,2Kif9ZLOLVDKsUfVu0oPXs,Full Of Hell,Thrum in the Deep,False,grindcore,approval
28522,2lR6ZfnCh4oUSamDQNplnB,Mortician,Inquisition,False,grindcore,sadness
28523,0MNMTMcvctrTAjf1I378ra,Full Of Hell,Mute,False,grindcore,annoyance
28524,1bEg70qSwh2Y3IqJesf201,Mortician,Bonecrusher,False,grindcore,anger
28525,5I3Stig6bub1lGT4p3YZQv,Gorerotted,Can't Fit Her Limbs In The Fridge,False,grindcore,sadness
28526,5lq1qpWh3ZoQLWfgUvYRAT,Exhumed,Deathmask,False,grindcore,disappointment
28527,5ZZaoxx5mQw1PskCELBPY5,Mortician,Apocalyptic Devastation,False,grindcore,sadness
28528,2XgKZhS3j7kuQF47RrDsLm,Mortician,Darkest Day of Horror,False,grindcore,sadness
28529,2itYAgeIb3S62D9qJvgZbx,Pig Destroyer,Lesser Animal,False,grindcore,annoyance
28530,4X8TzZY7oDQT7XRsuqYGdX,Pig Destroyer,Cemetery Road,False,grindcore,approval
28531,5RPIy178oMCpfzygtESSE3,Exhumed,Enucleation,False,grindcore,approval
28532,0ET6BrOTxu1lBma95DsF7R,Pig Destroyer,Yellow Line Transfer,False,grindcore,desire
28533,7n0ykTpyFXr4fH5iZuDQe3,Full Of Hell,Dregs of Pluto,False,grindcore,sadness
28534,6b52QLNbqaJ1gAXgnt6L9Y,Carcass,Pedigree Butchery,False,grindcore,love
28535,3revcgpsl4vjbsNAMVWiSV,Mortician,Splattered,False,grindcore,annoyance
28537,2qSckL3g7L0GjXoOmq3a6R,Disfear,In Exodus,False,grindcore,approval
28538,2L8cuda5xeGZ8BPUp1wf1t,Human Remains,Human,False,grindcore,annoyance
28539,6chczjHbQTNgWGxtaFRZMu,Milking the Goatmachine,Ma Baker,False,grindcore,annoyance
28540,05f0homQClWIIO4uiQURBu,Graf Orlock,Game Time,False,grindcore,anger
28541,7kVlxuemz5NjAY5QEbKrYZ,The Red Chord,Upper Deck,False,grindcore,amusement
28542,7ATBarxFbBZFTTnidRdxLq,Agoraphobic Nosebleed,As Bad As It Is...,False,grindcore,sadness
28544,6RhkOuod5deivQlmFfJhQ4,Magrudergrind,Unit 731,False,grindcore,approval
28545,7FIVwwom9PjxFwwmJeLl9v,disrupt,We Stand Corrected,False,grindcore,anger
28546,1JrdNQDR2X9ZPSM8slPHHo,Anaal Nathrakh,Desideratum,False,grindcore,disappointment
28547,0YVjd3rIujD5Xqia24R39Q,Gorerotted,Hacked In The Back Dumped In A Sack,False,grindcore,admiration
28548,7vrHbwWSg3GutLqvpX0JQq,Anaal Nathrakh,The One Thing Needful,False,grindcore,desire
28549,7yXFGmdSHSVLEiuYz7zD40,Aborted,Arise,False,grindcore,sadness
28550,1JSGpvqRAHZ7cZavVwrtcB,Mortician,Mortician,False,grindcore,annoyance
28551,4hcPCdWM4kUpOBWflYCO7w,Napalm Death,Practice What You Preach,False,grindcore,annoyance
28552,2MWyE6Zq6pZREZGNxz27vz,Terrorizer,Ripped to Shreds,False,grindcore,anger
28553,1oIG104FLMwmyx7ozw1iRg,Napalm Death,Constitutional Hell,False,grindcore,approval
28554,7kssBDkBUjGrHiQzN2VkYN,Napalm Death,Armageddon X 7,False,grindcore,surprise
28555,4md0JYFFaHEqjuutmkPkcp,Cattle Decapitation,One Thousand Times Decapitation,False,grindcore,annoyance
28556,6OwnwvpztvLFT5isFZt647,Napalm Death,Uncertainty Blurs The Vision,False,grindcore,confusion
28557,4ci4ItKu6i6SbJUcQpO4Lw,Full Of Hell,Shattered Knife,False,grindcore,confusion
28558,7rSHxi4uS5sKVfPlnERhEH,Napalm Death,The Code Is Red - Long Live the Code,False,grindcore,annoyance
28559,11VQHgMEaLZ2TxAoyBd4LJ,Magrudergrind,Incarceration State,False,grindcore,curiosity
28560,0n4ncmnc8sjrxaSHf4mRnj,Carcass,Ever Increasing Circles,False,grindcore,confusion
28561,4Ci5HjUWFvZ5aSP9m9WUxu,Cattle Decapitation,No Future,False,grindcore,disappointment
28562,1ohYWsgXxN9BMjE1ubNUgD,Magrudergrind,Regressive Agenda,False,grindcore,annoyance
28563,7qDP0W2eaxIMvbcsYW7T56,Carcass,Carneous Cacoffiny,False,grindcore,annoyance
28564,2ICxlnvhk4Kz8YjTAr22k0,Carcass,Embryonic Necropsy and Devourment,False,grindcore,disgust
28565,131265AL84BoaRTkw0pLdl,Autopsy,Waiting for the Screams,False,grindcore,joy
28566,1fRwgO5Os75hOLVlN95V1P,Napalm Death,Suffer The Children,False,grindcore,approval
28567,1inxnxwU31AmdWv6sVGfzA,Carcass,Pyosisified (Still Rotten to the Gore),False,grindcore,disgust
28568,62SdRx47IQiupRQghjwmCp,Mortician,Hell on Earth,False,grindcore,fear
28569,38XmF28XW6a7g44JhZdsDT,Anaal Nathrakh,Forward!,False,grindcore,annoyance
28570,3Z7SiCIVXQYnXFt2IlXaOS,Genghis Tron,The Feast,False,grindcore,annoyance
28571,3qDZzqj1misZceehmz6aWv,Cephalic Carnage,Counting the Days,False,grindcore,desire
28572,7COV4WY0gMQFvy8bdTlban,Impaled,Gutless,False,grindcore,annoyance
28573,4sw5RKQIhpd9NrAguUsKas,Archagathus,System: What?,False,grindcore,confusion
28574,09YrqBsnlOjhuQ2nzCF67v,Archagathus,Canadian Hoser,False,grindcore,disappointment
28575,3LgH8npZcWO5QRjrNyKFsD,Iron Lung,Stress Test,False,grindcore,curiosity
28576,3saccK6q2C3CZDUdgYYOlL,Napalm Death,Logic Ravaged by Brute Force,False,grindcore,curiosity
28577,5VxpT3BAKOdlkPlTdtE0VU,Disfear,Maps of War,False,grindcore,approval
28578,15486gdqDNESRNaggd5GPl,The Tony Danza Tapdance Extravaganza,Passenger 57,False,grindcore,love
28579,1GgALM2Ct1lWKfjgOtl1hI,Disfear,An Arrogant Breed,False,grindcore,annoyance
28581,53pgPzvcfZOJzj3g7ozoD8,Disfear,Misanthropic Generation,False,grindcore,anger
28582,6FBOCvFNx6C0f6tW6WrqoK,Napalm Death,Mentally Murdered,False,grindcore,curiosity
28583,2AHamYILkHSZwshVc3daiE,Napalm Death,Think For A Minute,False,grindcore,curiosity
28584,0opVhUtwxCXHVCA9wYyKbU,Napalm Death,Ripe For The Breaking,False,grindcore,annoyance
28585,3YiWFZi0u2oxZwmwLFqNhK,Pig Destroyer,Tentacle,False,grindcore,annoyance
28586,3Xed4C8uMdfKiMd5DJ2les,Anal Cunt,One Man Ghetto,False,grindcore,disgust
28587,1OwJLABgqyipl2dQS0UhKD,Napalm Death,If The Truth Be Known,False,grindcore,curiosity
28588,3BuUE97Z9XW1qoJ0Qxa7ER,Anaal Nathrakh,The Blood-Dimmed Tide,False,grindcore,approval
28589,1kB6Dtnlt0NOLoi8C4kyVq,Napalm Death,Volume of Neglect,False,grindcore,curiosity
28590,0ICeTkcUn6PYGmKFAsrWo4,Napalm Death,Throwaway,False,grindcore,annoyance
28591,3O1o7YUXyY3cHdZqSnc1ia,Pig Destroyer,4th Degree Burns,False,grindcore,joy
28592,5KAPpvtyJGNSmCffDHDrWV,Napalm Death,Siege Of Power,False,grindcore,annoyance
28593,0a7q0kGHXiy9sfZJcG5CAM,Pig Destroyer,Scatology Homework (Remix),False,grindcore,embarrassment
28594,2dUKRZoxswaN2NXfvczc8Z,Anaal Nathrakh,And You Will Beg for Our Secrets,False,grindcore,anger
28595,3BY0dO3FFFjsfs7hK3p3wj,Napalm Death,Fasting On Deception,False,grindcore,annoyance
28596,6xALeZgLjqn3dvqBYNF5GK,Pig Destroyer,Mapplethorpe Grey (Remix),False,grindcore,approval
28597,1hcBMT4ND8JiZ2oozF2mLi,Gadget,H5N1,False,grindcore,curiosity
28598,54IQOiah5gT8jPbFdLtFHY,Impetigo,Bad Dreams,False,grindcore,fear
28599,3zQFo1ZUDB9vmWWebM4k11,Phobia,Assertion To Demean,False,grindcore,anger
28600,4dRpuOBOSdZRWVn12PPiZw,Nasum,Go!,False,grindcore,annoyance
28601,4EW5B2AfEQNV9muXbSmKse,The Kill,Fuck the Olympics,False,grindcore,anger
28602,5ApRSRpfTaKxemrSuDpSKs,Nasum,Just Another Hog,False,grindcore,annoyance
28603,4F237kCyNFJq1z6X7QMLVK,Agathocles,Kill Your Fucking Idols,False,grindcore,anger
28604,6rPLwHen7lKl7SZRrwGHCX,Phobia,Wasted Time,False,grindcore,annoyance
28605,1S1cTuC8yu4D4j5C9FWyAD,Nasum,Drop Dead,False,grindcore,annoyance
28606,2ChIRDmcpyP9F7kit0O73V,Cattle Decapitation,The Geocide,False,grindcore,anger
28607,6C7KNoe822bbXT3C2R5oL7,Soilent Green,Leaves of Three,False,grindcore,disappointment
28608,7zdAa8Jb4ej2ZSrS4w4ckA,Coldworker,The Reprobate,False,grindcore,curiosity
28609,6g7ODGl2hox0wNCPA2NB1C,The Red Chord,That Certain Special Ugly,False,grindcore,gratitude
28610,3ooubLBgRxkcDif4KRFznt,Despise You,Bereft,False,grindcore,sadness
28612,2vn3vXUF1oyv7CRI7Xye4T,Cattle Decapitation,One Day Closer to the End of the World,False,grindcore,disappointment
28613,7b9Xl2CxT5YxD82C6Nhycq,Weekend Nachos,No Idols and No Heroes,False,grindcore,annoyance
28614,6etv1Jloaxh1YOf66Eol0y,disrupt,Tortured In Entirety,False,grindcore,sadness
28615,2ubHoHRIiw6GZdSuPSmxJL,The Red Chord,Blue Line Cretin,False,grindcore,sadness
28616,5KBm5XQrKHfzOxE1ay5hGD,The Red Chord,He Was Dead When I Got There,False,grindcore,disapproval
28617,3Gf4WCn8qIKkvFT7vnEu1v,Soilent Green,Blessed in the Arms of Servitude,False,grindcore,approval
28618,5N4YxET8jqtlvYDy5zmvjY,Carcass,Unfit for Human Consumption,False,grindcore,approval
28619,6FBOCvFNx6C0f6tW6WrqoK,Napalm Death,Mentally Murdered,False,grindcore,curiosity
28620,0383N8VJ7hxUAgb0741aMD,Exhumed,Scream out in Fright,False,grindcore,fear
28621,4EdMkWy9B6mO1VP2cbfinb,Pig Destroyer,The Last Song,False,grindcore,sadness
28622,3BguEOLZtiBi71WwAwkl7E,Cattle Decapitation,Turn on the Masters,False,grindcore,anger
28623,6QHbzcF4TQV3BzPbzwdsox,Carcass,Incarnated Solvent Abuse,False,grindcore,approval
28624,3zwLqV9eaUtcBRGgugnD2P,Carcass,I Told You So (Corporate Rock Really Does Suck),False,grindcore,annoyance
28625,0TpTOzLGB3JrMhpkpq3u9y,Cattle Decapitation,No Light and No Life,False,grindcore,annoyance
28626,0sFyocQKHn5PMdfGuvScJn,Cattle Decapitation,Mauled - 2021 Remastered Version,False,grindcore,disgust
28627,6ILh2xWuqdpEMoAOzzBhRd,Napalm Death,Christening Of The Blind,False,grindcore,confusion
28628,2hNUYYbWqMdXN7qfw7UmDd,Fukpig,The Horror Is Here,False,grindcore,fear
28629,0bQGW3w1yyDFltMKYDw7eT,Birdflesh,Arabian Jesus,False,grindcore,admiration
28630,3dfO5e6kvudYYQwWiLbBoo,Terrorizer,Fear Of Napalm,False,grindcore,fear
28633,57W08XQ4CGQCq1p6SE9awH,The Tony Danza Tapdance Extravaganza,W.a.L.L.S.,False,grindcore,approval
28634,7fKS7D0r163xi3BQah4QGn,Agoraphobic Nosebleed,White On White Crime,False,grindcore,anger
28635,5lPa3DCralpUhq6u69cB0c,Flesh Parade,Coping With It,False,grindcore,sadness
28637,6vAgXpVSKS5Rk8YuH5R0B3,Graf Orlock,A Shocking Interrogation,False,grindcore,approval
28638,7EN8YO1EpSzSleJk35nZL7,Gorerotted,To Catch A Killer,False,grindcore,approval
28639,0iPoliC5oojtwGP1fGET63,Napalm Death,Cursed To Crawl,False,grindcore,annoyance
28640,52IFB7DWC4B4qwv1LFvvgx,Agoraphobic Nosebleed,Timelord Two (Paradoxical Reaction),False,grindcore,realization
28641,6UDqMsoPuUJGOwbJxoCnLB,Mortician,Voodoo Curse,False,grindcore,sadness
28642,5VLffjJRTFUISU8RY9eGw0,Mortician,Massacred,False,grindcore,sadness
28643,1LOkMFjl4IuRADpmwn1DyH,Anaal Nathrakh,Volenti Non Fit Iniuria,False,grindcore,approval
28644,2EhRYGTC6cX5k1arV7mdsv,Terrorizer,Need to Live,False,grindcore,disappointment
28645,2fCvdQYCOJgdGvd46lnkEC,Agoraphobic Nosebleed,Bitch's Handbag Full of Money,False,grindcore,anger
28646,1LDfU40lpVSJKkru3y287R,Magrudergrind,Icaro,False,grindcore,fear
28647,72UZFer7vhgLMFG5pEQDBy,Mortician,The Hatchet Murders,False,grindcore,fear
28648,5qi50G16soj5jOY5p219Qx,Terrorizer,World Downfall,False,grindcore,annoyance
28649,5zPRsjhxoVEOV1uLcGCNEf,Magrudergrind,Pharmacide,False,grindcore,approval
28650,56KjpJrREQkoh8Mcgbh1Nk,Full Of Hell,Indigince and Guilt,False,grindcore,annoyance
28651,37G18yKKyW68ICq3KfqvJR,Mortician,Decapitated,False,grindcore,sadness
28652,7pFDsQwGEtu9mAOxmorBwI,Anaal Nathrakh,Make Glorious The Embrace Of Saturn,False,grindcore,amusement
28653,6hQKO0f2jkfjNlFc7C1aBR,Magrudergrind,Husayni / Handschar,False,grindcore,annoyance
28654,53XtOaWGQMkk4yYq17vaIU,Extreme Noise Terror,Fucked Up System,False,grindcore,anger
28655,69sqgSNCFIH5fdYEmhKfV2,Human Remains,Rote,False,grindcore,approval
28656,2gV3PVl3vcZglRGmOfyH1w,Archagathus,Hey Metallica,False,grindcore,fear
28657,6TedtsSKzvBu8FzS1V5GAe,Genghis Tron,Colony Collapse,False,grindcore,fear
28658,1W5nFsTN3HGHeVJ52EFAv8,Dead Infection,Autophagia,False,grindcore,sadness
28659,7exiBC2yAuRQLHsukjG8vn,Archagathus,Endoparasitic Girlfriend,False,grindcore,annoyance
28660,30aM3vw1B8g3ReZInCc6DE,General Surgery,Crimson Concerto,False,grindcore,annoyance
28661,0r9WAbzJ2qCxlC4Nc1KuhK,Trap Them,Angles Anonymous In Transit,False,grindcore,annoyance
28663,67pCz8WkXK61oV3omYvORZ,General Surgery,Pre-Bisectal Corrosive Immersion,False,grindcore,approval
28664,50SnedQT6m39WEQJG4LY8c,Fuck The Facts,Everywhere Yet Nowhere,False,grindcore,sadness
28665,1TqtN9TauzTgbKAtecZPBM,Archagathus,A Stupid Question,False,grindcore,curiosity
28666,4y3MHvGlnhx2TXYH1wLlSI,Burnt By The Sun,Dow Jones And The Temple Of Doom,False,grindcore,disappointment
28667,397B9gb5u77hSAvNM6hdD4,Leng Tch'e,The Fist of the Leng Tch'e,False,grindcore,anger
28668,005U5ZHLoA4OEkWewAa32S,Dropdead,Strength In Your Conviction,False,grindcore,approval
28669,5gl1MGGXaZYcWqDnLKXpBE,Gorerotted,Her Gash I Did Slash,False,grindcore,sadness
28670,6TWdRmYYCwdDsza867Grng,Terrorizer,Injustice,False,grindcore,approval
